track_id,track_name,artist_id,artist_names,album_id,album_name,album_artist_id,album_artist_names,album_release_date,album_image_url,disc_number,track_number,track_duration_ms,explicit,popularity,isrc,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,pop,rock,hip_hop,electronic,rnb_soul,folk,country,ska,dance_disco,indie_alt,retro_vintage,novelty,easy_listening,cultural,jazz,genre_count
3EkbWhwKGJHpWjKNYp6zfw,Funky Junky - Rap,4zVfvSWs6FvSD6B5lQGs2S,Peter Andre,3I21H0IlgMGXL4N20TCaxH,Peter Andre,4zVfvSWs6FvSD6B5lQGs2S,Peter Andre,01/01/1993,https://i.scdn.co/image/ab67616d0000b273d46d312e6bfeb0cce2993107,1,5,231106,False,10.0,AUMU09300025,0.755,0.782,6.0,-9.428,0.0,0.126,0.00154,7.86e-06,0.392,0.66,106.071,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1vTf2FcQykdB9CYUVNb69j,Step Back In Time,4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,2RIQRqkdhTI31wJhl90R9P,Rhythm Of Love,4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,12/11/1990,https://i.scdn.co/image/ab67616d0000b2735c19b4dfc1d038d645a60d4a,1,2,184533,False,0.0,GBAHK0200215,0.695,0.974,5.0,-4.452,0.0,0.05,0.0186,0.0417,0.337,0.868,122.341,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5FBaWYaoA8j260ctveOa4a,New York,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,0MeOIA0wwSa6nW79jy8QcZ,x (Wembley Edition),6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,13/11/2015,https://i.scdn.co/image/ab67616d0000b273407981084d79d283e24d428e,1,19,235960,False,42.0,GBAHS1500472,0.728,0.461,6.0,-8.726,1.0,0.0395,0.707,0.0,0.113,0.474,86.014,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
79NO70vlgF7CW5xFpM2Ysu,Emancipate Myself,0tTLmQvo0tn8vYlpJpA2no,Thirsty Merc,4ATe4EfAkzTRcyXCWIIy4u,Thirsty Merc (with Bonus Tracks),0tTLmQvo0tn8vYlpJpA2no,Thirsty Merc,16/08/2004,https://i.scdn.co/image/ab67616d0000b2736681375da7e43ba067f123d6,1,2,251613,False,32.0,AUWA00411891,0.735,0.799,11.0,-3.719,1.0,0.0563,0.0114,2.17e-06,0.123,0.469,111.233,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1fqu0oBEYlKuCJymEclV9Q,I Don't Think So,0IF46mUS8NXjgHabxk2MCM,Kelis,5uZljAiPiHyDlTMUeE61yF,Kelis Was Here,0IF46mUS8NXjgHabxk2MCM,Kelis,22/08/2006,https://i.scdn.co/image/ab67616d0000b27350d8286879faf57c36941f87,1,5,182973,False,0.0,USJI10600421,0.781,0.722,7.0,-5.672,1.0,0.0792,0.00522,0.0,0.3,0.819,130.053,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6Iocm6VMu6bVNYwiDoyQFW,Coming Home,"2QYEvpsWUOjqaYuxDPTCmV, 4utLUGcTvOJFr6aqIJtYWV","Diddy - Dirty Money, Skylar Grey",2psjRixnoePs8ZqE8cuU5Z,Last Train To Paris,2QYEvpsWUOjqaYuxDPTCmV,Diddy - Dirty Money,01/01/2010,https://i.scdn.co/image/ab67616d0000b2730b1cfc3df4d9d5d4cbce9208,1,15,238693,False,68.0,USUM71027542,0.392,0.839,7.0,-1.921,1.0,0.193,0.158,0.0,0.3,0.232,168.001,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1lqMLr9Wj7SM2F9AikGcxN,Hurricane,74ASZWbe4lXaubB36ztrGX,Bob Dylan,1T8usYsiGEMPMQOLFgJEbE,Desire,74ASZWbe4lXaubB36ztrGX,Bob Dylan,16/01/1976,https://i.scdn.co/image/ab67616d0000b2738e1a23e42f68260b7b274e09,1,1,512732,True,73.0,USSM17500791,0.509,0.827,0.0,-7.715,1.0,0.0782,0.0409,0.0,0.12,0.743,135.601,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
78RIER8V6EhrqVPOBi2GYa,Here Comes the Rain Again - Remastered Version,"0NKDgy9j66h3DLnN8qu1bB, 5MspMQqdVbdwP6ax3GXqum, 7gcCQIlkkfbul5Mt0jBQkg","Eurythmics, Annie Lennox, Dave Stewart",4pGwe5BW8GVtIP8ruoa1jB,Touch (Reissue - Deluxe Edition),"0NKDgy9j66h3DLnN8qu1bB, 5MspMQqdVbdwP6ax3GXqum, 7gcCQIlkkfbul5Mt0jBQkg","Eurythmics, Annie Lennox, Dave Stewart",14/11/1983,https://i.scdn.co/image/ab67616d0000b273a29ca418b2a64e80002a86e3,1,1,294586,False,68.0,GBARL0300600,0.648,0.755,0.0,-7.901,1.0,0.03,0.0139,0.000253,0.225,0.607,126.341,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3stnrhzN0lzZFskbaZ5sEw,Scandalous - U.S. Radio Edit,6csA2rxNLkQJXeEa7lyGXn,Mis-Teeq,7fw8rAhWi3UWw92jgemhbZ,Mis-Teeq,6csA2rxNLkQJXeEa7lyGXn,Mis-Teeq,13/07/2004,https://i.scdn.co/image/ab67616d0000b273ddd16a8e54ab44bf669364e6,1,1,238840,False,63.0,GBAWV0403561,0.734,0.668,0.0,-3.935,0.0,0.0349,0.0526,0.0,0.0925,0.651,99.971,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1aMJNAWp1vQn1U3MkggXRS,Rock 'N' Roll Is King,7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,0PEeeAqPfrYQmjDJCP2DmX,Secret Messages,7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,01/06/1983,https://i.scdn.co/image/ab67616d0000b2732594b9975a75b3ae59743302,1,10,225506,False,0.0,USSM11508578,0.365,0.874,9.0,-7.763,1.0,0.107,0.425,0.0,0.154,0.699,160.126,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0YVlMTY2kaQc2fxu2ezlI6,The Mountain's High,6TLwl6BCLZ5D1jwn4l2KGh,Dick & Dee Dee,5n3yhXw0DNTRIpSfRE98tT,Lost Hits Of The 60's (All Original Artists & Versions),0LyfQWJT6nXafLPZqxe9Of,Various Artists,01/01/2010,https://i.scdn.co/image/ab67616d0000b273f8c554e3aabe57f9d5cba30e,1,2,135706,False,31.0,USEM39100242,0.686,0.771,1.0,-8.764,1.0,0.0594,0.683,0.137,0.333,0.94,118.176,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,4fxd5Ee7UefO4CUXgwJ7IP,Giveon,1zHR48K6XtWYm6bhrw4J6C,TAKE TIME,4fxd5Ee7UefO4CUXgwJ7IP,Giveon,27/03/2020,https://i.scdn.co/image/ab67616d0000b2733317fc12f8b9a9a0b8459766,1,6,198370,False,81.0,USSM12000998,0.449,0.465,0.0,-8.964,1.0,0.0791,0.524,1.02e-06,0.303,0.543,89.087,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4z1O25cq9g2kuJemmUxc21,Small Bump,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,02pi98kE0nra0yBqCStzbC,+,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,09/09/2011,https://i.scdn.co/image/ab67616d0000b2736567a393a964a845a89b7f70,1,6,259413,False,61.0,GBAHS1100203,0.81,0.436,10.0,-12.683,1.0,0.0717,0.689,0.000151,0.11,0.446,119.973,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4qGBF3l5Es0EKp0fasrpNc,These New Knights,1m3jswEIBazYObuVL9NriQ,Ou Est Le Swimming Pool,3GWYIMDxdxduqGRzeTR6ze,These New Knights,1m3jswEIBazYObuVL9NriQ,Ou Est Le Swimming Pool,01/01/2010,https://i.scdn.co/image/ab67616d0000b2731f80b418870f1721749c8835,1,1,205120,False,13.0,GB7QY1000002,0.711,0.754,8.0,-3.523,1.0,0.216,0.00304,4.48e-05,0.485,0.876,119.992,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
73XQBWHSVLL1939hb8cQTm,Georgy Girl,7dedWAqd0IKTdCiqiadUrV,The Seekers,3vMmPXoijRRhpE9lPpUyq4,The Seekers,7dedWAqd0IKTdCiqiadUrV,The Seekers,30/01/1989,https://i.scdn.co/image/ab67616d0000b273e517ee64fd625057c25108fc,1,13,140440,False,55.0,GBAYE6600112,0.515,0.496,4.0,-7.446,1.0,0.0324,0.265,0.0,0.182,0.651,153.582,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4eLSCSELtKxZwXnFbNLXT5,On Top Of The World,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,1vAEF8F0HoRFGiYOEeJXHW,Night Visions (Deluxe),53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,04/09/2012,https://i.scdn.co/image/ab67616d0000b273dee648abe19dd6e10902c4ae,1,5,189840,False,5.0,USUM71201073,0.507,0.923,0.0,-5.581,1.0,0.173,0.0818,4.63e-06,0.0951,0.768,99.252,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2Ltm1hcqVSFt0Nh4dD7Z5R,And We Danced,7uhvDINTTiD0XBrP9fquN1,The Hooters,7JzIXVgUC8W6dZVhqsmXBr,Nervous Night,7uhvDINTTiD0XBrP9fquN1,The Hooters,01/07/1985,https://i.scdn.co/image/ab67616d0000b273e8924ee9fcbbdf8d48569944,1,1,228106,False,32.0,USSM10105640,0.582,0.868,9.0,-11.566,1.0,0.0354,0.24,0.0,0.262,0.767,145.949,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
70jnaGaj1rtpyABfUURpvr,Green Tambourine,2rUmEpDSHKMhamwClclHs5,The Lemon Pipers,7xqsq9EdxlurNTjMSZTCDg,The Best of the Lemon Pipers,2rUmEpDSHKMhamwClclHs5,The Lemon Pipers,03/04/2001,https://i.scdn.co/image/ab67616d0000b273534eb1db0a7d68274b6e89e6,1,1,147000,False,40.0,USBR16700001,0.503,0.614,7.0,-7.814,1.0,0.0283,0.123,0.023,0.17,0.313,111.148,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),"0TnOYISbd1XYRBk9myaseg, 7bXgB6jMjp9ATFy66eO08Z","Pitbull, Chris Brown",4rG0MhkU6UojACJxkMHIXB,Planet Pit (Deluxe Version),0TnOYISbd1XYRBk9myaseg,Pitbull,17/06/2011,https://i.scdn.co/image/ab67616d0000b2731dc7483a9fcfce54822a2f19,1,8,227280,False,84.0,USJAY1100015,0.67,0.855,0.0,-3.035,0.0,0.0499,0.0124,0.0,0.335,0.648,120.05,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7ojJ4XvqBhBcteM0zjMebT,(I Can't Help) Falling In Love With You,69MEO1AADKg1IZrq2XLzo5,UB40,0B0RuH2PSWoEkIvi75xY5d,Promises And Lies,69MEO1AADKg1IZrq2XLzo5,UB40,01/01/1993,https://i.scdn.co/image/ab67616d0000b2732dc219f646be779b0e43a36b,1,7,207440,False,73.0,GBAAA9300027,0.642,0.722,2.0,-13.031,1.0,0.0375,0.0444,0.00388,0.122,0.836,172.406,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0nypsuS2jtogLaJDcRQ4Ya,Feel the Love (feat. John Newman),"4WN5naL3ofxrVBgFpguzKo, 34v5MVKeQnIo0CWYMbbrPf","Rudimental, John Newman",6SRwxmQjAneSSyfhE7fv37,Feel the Love (feat. John Newman),4WN5naL3ofxrVBgFpguzKo,Rudimental,14/05/2012,https://i.scdn.co/image/ab67616d0000b2738391469cee52835d6796ba71,1,1,245186,False,50.0,GBAHS1200174,0.389,0.706,1.0,-6.849,1.0,0.0593,0.0026,0.000182,0.686,0.238,179.911,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0bGH7ezs7WdDwpqnsvGf1z,Purple Hat,586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,4L9MrIcjiPN4luIoWP8XgG,Purple Hat,586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,06/09/2019,https://i.scdn.co/image/ab67616d0000b273818685825c4be7951a2ec4bb,1,1,178369,False,7.0,QM37X1900018,0.777,0.744,9.0,-7.42,1.0,0.204,0.331,0.0073,0.088,0.654,94.019,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5QlnFnIhd6O37bmErQyYxV,Shake That (feat. Pitbull),"5i84V8Zk7YqCN6xxb7SWgw, 0TnOYISbd1XYRBk9myaseg","Samantha Jade, Pitbull",1OYl5abBuSaZFR4SgjASGe,Nine,5i84V8Zk7YqCN6xxb7SWgw,Samantha Jade,20/11/2015,https://i.scdn.co/image/ab67616d0000b273aafb7291383a709c33ee40c2,1,6,218560,False,27.0,AUBM01500095,0.764,0.974,2.0,-2.71,1.0,0.107,0.0119,0.0,0.161,0.558,106.067,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6sJcSe0vjMLcAEhlionL3P,Not Pretty Enough,6uATIQFyydDXPc2RlLzcUE,Kasey Chambers,0bc4iRe7Wh30sDfUz8aiw7,Barricades & Brickwalls,6uATIQFyydDXPc2RlLzcUE,Kasey Chambers,01/01/2001,https://i.scdn.co/image/ab67616d0000b2736c1f72455827fcad7508fdf4,1,2,199986,False,0.0,AUEM00100040,0.617,0.613,11.0,-5.431,1.0,0.0337,0.56,0.0,0.13,0.312,119.838,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
23TPP1eeElFfvYVznskwCY,Glitter,0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,6pTMhQX8gt1xegiIwo3Ekb,FIRE ON MARZZ,0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,28/06/2019,https://i.scdn.co/image/ab67616d0000b273447289301b37e205337ddd61,1,2,180146,False,66.0,USUM71911687,0.801,0.589,7.0,-5.157,1.0,0.0485,0.0863,0.0,0.162,0.58,116.934,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
28rzHxVgXXcYtmlfxyPMvm,The Cheater,6mvCluPyR7DZS5PTHNjp5O,Bob Kuban & The In-Men,2VG3y0tw1F1aU7GkGSszCN,The Cheater,1o2vRobBERBogRqx8q1PQX,Bob Kuban,29/03/2011,https://i.scdn.co/image/ab67616d0000b27385b087427643b195b14d9293,1,1,162693,False,7.0,USXTN1049966,0.62,0.728,3.0,-10.069,0.0,0.0617,0.674,6.37e-05,0.126,0.755,135.278,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4FyyPGjdvNu3UMqnEUGIdx,Firestarter,5i84V8Zk7YqCN6xxb7SWgw,Samantha Jade,3MR0kGhBCS55LimdxZDojV,Firestarter,5i84V8Zk7YqCN6xxb7SWgw,Samantha Jade,28/06/2013,https://i.scdn.co/image/ab67616d0000b273ee6e84798346c473527b376e,1,1,197106,False,42.0,AUBM01300119,0.713,0.934,7.0,-2.94,0.0,0.0341,0.0517,3.75e-05,0.0721,0.902,128.945,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0e9NrCWRZmkpWtmIiG04j2,Have A Little Faith In Me,4Sld5LOPbAm1QSq9U32fFV,John Hiatt,7gEujjEBidfFXKVwBxUiun,The Best Of John Hiatt,4Sld5LOPbAm1QSq9U32fFV,John Hiatt,01/01/1998,https://i.scdn.co/image/ab67616d0000b2736011b2f42d8876ff1c04430c,1,1,230826,False,30.0,USCA29800004,0.614,0.713,4.0,-7.941,1.0,0.0358,0.349,4.71e-05,0.121,0.437,87.108,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5RqR4ZCCKJDcBLIn4sih9l,Party Girl,1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,4NPX54YtocHqTOq6yXDEFM,Party Girl,1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,21/04/2020,https://i.scdn.co/image/ab67616d0000b273f3fb166b5515fb19b070773c,1,1,147800,False,71.0,USSM12002247,0.728,0.431,6.0,-9.966,0.0,0.0622,0.749,0.0,0.0996,0.629,130.022,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
11KJSRSgaDxqydKYiD2Jew,Too Good,"3TVXtAsR1Inumwj472S9r4, 5pKCCKE2ajJHZ9KAiaK11H","Drake, Rihanna",3hARKC8cinq3mZLLAEaBh9,Views,3TVXtAsR1Inumwj472S9r4,Drake,06/05/2016,https://i.scdn.co/image/ab67616d0000b273726abca207567d5e41cb9667,1,16,263373,True,2.0,USCM51600088,0.804,0.648,7.0,-7.805,1.0,0.117,0.0573,3.49e-05,0.102,0.392,117.983,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3Obu3jvFSfgLF3pSbi64Vj,This Fire,0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,0vi5ePiEHrGZJF7QhnDW2z,Franz Ferdinand,0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,16/02/2004,https://i.scdn.co/image/ab67616d0000b27309a90531b85be7899c3234c4,1,7,254693,False,60.0,GBCEL0300196,0.549,0.87,7.0,-9.453,1.0,0.0543,0.00249,2.08e-06,0.127,0.671,138.078,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0jdny0dhgjUwoIp5GkqEaA,Praying,6LqNN22kT3074XbTVUrhzX,Kesha,1IYVB8NfiRqhdZlTxjspNh,Rainbow,6LqNN22kT3074XbTVUrhzX,Kesha,11/08/2017,https://i.scdn.co/image/ab67616d0000b27355de63b8aaf464fe8146b4f1,1,5,230266,False,69.0,USRC11701134,0.543,0.39,10.0,-7.202,1.0,0.0322,0.489,0.0,0.111,0.303,73.415,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1we6fKUZmxDbVxqs2n2qjw,Blue Eyes,21R50WhyQI5HxWOTr6MyY1,Cary Brothers,6jJ3eH077keCTpesV4WWlj,Who You Are,21R50WhyQI5HxWOTr6MyY1,Cary Brothers,29/05/2007,https://i.scdn.co/image/ab67616d0000b2730974037629defcc6a2dca1ba,1,12,259306,False,0.0,US3k20600102,0.635,0.398,4.0,-7.893,1.0,0.0262,0.282,2.71e-06,0.086,0.398,112.329,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3sG2Tj4m8oiXiRL8a7K73p,Calling Occupants Of Interplanetary Craft (The Recognized Anthem Of World Contact Day),1eEfMU2AhEo7XnKgL7c304,Carpenters,6TxgwA13KnRl3Lkoyfd4Tu,Passage,1eEfMU2AhEo7XnKgL7c304,Carpenters,01/01/1977,https://i.scdn.co/image/ab67616d0000b2730416971a64295d4b070fac1b,1,8,425893,False,0.0,USAM17700059,0.423,0.274,11.0,-14.544,1.0,0.053,0.411,0.000607,0.476,0.309,130.628,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4w0mTXaAAMhNH4qF0fniCC,Touch,26OrZl5U3VNGHU9qUj8EcM,Shift K3Y,3NiDiuphH3KoLDWHphMmQL,Touch,26OrZl5U3VNGHU9qUj8EcM,Shift K3Y,13/04/2014,https://i.scdn.co/image/ab67616d0000b273f40e25277f538ee7f7ebc8f4,1,1,180840,False,46.0,GBARL1301621,0.758,0.907,6.0,-6.099,0.0,0.247,0.263,1.99e-06,0.062,0.6,133.042,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6r2BECwMgEoRb5yLfp0Hca,Born This Way,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,5maeycU97NHBgwRr2h2A4O,Born This Way (Special Edition),1HY2Jd0NmPuamShAr6KMms,Lady Gaga,01/01/2011,https://i.scdn.co/image/ab67616d0000b273a47c0e156ea3cebe37fdcab8,1,2,260252,False,72.0,USUM71100638,0.587,0.828,11.0,-5.108,1.0,0.161,0.00327,0.0,0.331,0.494,123.907,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6PXeGUkzPvwvX5jWiJRgq2,Hello Me,5M0fvL9GMc2zTuIIQwresj,Vanessa Amorosi,32KHPKzWF6TfY24vDWUjXM,Back to Love,5M0fvL9GMc2zTuIIQwresj,Vanessa Amorosi,08/11/2019,https://i.scdn.co/image/ab67616d0000b273bc5ce86a86bfb0ab9dceaed5,1,1,207808,False,22.0,AUUM71900725,0.567,0.712,1.0,-4.823,0.0,0.0347,0.0931,0.0,0.156,0.457,108.031,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
29FNeqjOV2kPWGS55qhtGB,"Money, Money, Money",0LcJLqbBmaGUft1e9Mm8HV,ABBA,2cKZfaz7GiGtZEeQNj1RyR,ABBA Gold,0LcJLqbBmaGUft1e9Mm8HV,ABBA,01/01/2008,https://i.scdn.co/image/ab67616d0000b273f7ecaf9daf2c1d5ca89f7312,1,9,186786,False,68.0,SEAYD7601060,0.756,0.741,9.0,-6.426,0.0,0.0364,0.43,0.00113,0.0807,0.691,120.445,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
06aw4JI5nYa8XBeBKVrltZ,Berzerk,7dGJo4pcD2V6oG8kP0tJRR,Eminem,3qGeRY1wt4rrLIt1YuSwHR,The Marshall Mathers LP2 (Deluxe),7dGJo4pcD2V6oG8kP0tJRR,Eminem,05/11/2013,https://i.scdn.co/image/ab67616d0000b2734f22365402a62c4f6e1adb44,1,8,238746,True,1.0,USUM71311375,0.715,0.874,2.0,-4.052,1.0,0.344,0.0232,0.0,0.246,0.678,95.213,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
39TkaDl80vWwjjYNlsJEva,Drop The Pilot,1bdAJUX6JPsnYHbTl5jbk6,Joan Armatrading,46Qcpewjrwf94yHfFCvmia,Willow:The Joan Armatrading Collection,1bdAJUX6JPsnYHbTl5jbk6,Joan Armatrading,01/01/2007,https://i.scdn.co/image/ab67616d0000b273dcc2234cc7af324b40637dcf,2,4,209320,False,30.0,USAM18300070,0.656,0.652,1.0,-10.031,1.0,0.0342,0.0241,9.34e-06,0.0574,0.963,128.075,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
34xZFT7artr3SGqgSoR88L,Complicated,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,2RHaVgBsaXdHOvBTOD0vwq,Let Go,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,14/06/2002,https://i.scdn.co/image/ab67616d0000b2739abc36c36c1e8f189d9b3910,1,2,244506,False,0.0,USAR10200223,0.582,0.758,5.0,-5.951,1.0,0.0464,0.0615,8.41e-06,0.309,0.413,77.982,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
76nqCfJOcFFWBJN32PAksn,Kings & Queens,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,6yUkGEJftbJl1QPvz4WTjO,Kings & Queens,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,12/03/2020,https://i.scdn.co/image/ab67616d0000b273455b66109a326b6ffb3f169b,1,1,162398,False,6.0,USAT21906943,0.638,0.688,1.0,-4.056,0.0,0.0407,0.00775,0.0,0.126,0.434,129.856,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0emd9tHSVP4dK6UG4pcOFD,Something In The Air,1USHlPahTZrCeJXS2v5pkF,Thunderclap Newman,0McWkQTsU9eYngOswvNs87,Hollywood Dream (Expanded Edition),1USHlPahTZrCeJXS2v5pkF,Thunderclap Newman,01/01/1969,https://i.scdn.co/image/ab67616d0000b2732aa39070340f902ce294caec,1,1,234360,False,53.0,GBF066925310,0.506,0.402,8.0,-11.743,0.0,0.0256,0.307,1.25e-05,0.0814,0.54,94.221,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6GRqgYr6fYjNZX9NWFU0f6,The Power Of Love,1mZu3rO7qSD09GdDpePHhY,Frankie Goes To Hollywood,0blssLdpKsczIl2C0okJhF,Bang! (Here Comes a Supernova),1mZu3rO7qSD09GdDpePHhY,Frankie Goes To Hollywood,01/01/1985,https://i.scdn.co/image/ab67616d0000b2737e74ddf0e272bfae452c90e1,1,6,328864,False,0.0,GBAHW9900034,0.464,0.23,5.0,-13.791,0.0,0.0325,0.349,2.84e-06,0.539,0.114,123.108,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1RknXtekvGbn57eru2vXjd,In the Chapel in the Moonlight,49e4v89VmlDcFCMyDv9wQ9,Dean Martin,3bCD76GPTntFdGOT6KXgO3,The Essential Dean Martin,49e4v89VmlDcFCMyDv9wQ9,Dean Martin,10/10/2014,https://i.scdn.co/image/ab67616d0000b273330e9e8d6fa1037f43f0c5ad,2,13,152346,False,30.0,USQX91301950,0.393,0.396,11.0,-13.413,0.0,0.0378,0.794,8.06e-06,0.405,0.381,90.495,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1ahAVyeP1B027c03NlVSRd,Uh La La La,09ao6AC5gW8AxRBUVkqWIB,Alexia,385wsbH2dVjZDB9rdVOHUH,Disco 90's,0LyfQWJT6nXafLPZqxe9Of,Various Artists,16/03/2008,https://i.scdn.co/image/ab67616d0000b2736700d79a1c3c986768805e34,1,9,225640,False,44.0,IT00C9700201,0.779,0.589,5.0,-11.562,1.0,0.0893,0.289,0.000535,0.331,0.815,92.308,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5ry1HkEoemp8a9y6qhseIz,Big Time Operator,"5lcXivnykIkBmcmaD2Vi99, 4FXyGmn2LpnVYV1cITKUnq","Jeff St John, The ID",7GmfGJaDS57rhGvFnzhD1d,Big Time Operators,"5lcXivnykIkBmcmaD2Vi99, 4FXyGmn2LpnVYV1cITKUnq","Jeff St John, The ID",01/07/1967,https://i.scdn.co/image/ab67616d0000b27333428bd563a5708c9d7e870e,1,5,153333,False,0.0,USA2P1613820,0.632,0.649,10.0,-7.649,1.0,0.0345,0.287,1.21e-06,0.334,0.87,129.019,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0zjORbo98bRxMmyS3wzeKW,Don't Give Up,"5GxyeQagayzZOg4UwffQlD, 3Z02hBLubJxuFJfhacLSDc","Chicane, Bryan Adams",44vqzi1IjdNLJ6AtkTuzIh,Twenty,5GxyeQagayzZOg4UwffQlD,Chicane,29/07/2016,https://i.scdn.co/image/ab67616d0000b273c143321bac23255e925c4e79,2,5,210786,False,48.0,GBRDU0800040,0.644,0.72,10.0,-9.635,0.0,0.0419,0.00145,0.504,0.0839,0.53,132.017,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0uySQsx5ihZcNJ7IW07PAb,Do You Want Me,7wqtxqI3eo7Gn1P7SpP6cQ,Salt-N-Pepa,0H8s4eKxfgsAWQy7uKha1w,Blacks' Magic,7wqtxqI3eo7Gn1P7SpP6cQ,Salt-N-Pepa,01/01/1990,https://i.scdn.co/image/ab67616d0000b273f494b25ebfabd88ea2e1c3f8,1,5,232266,False,0.0,GBAMY9000705,0.899,0.458,11.0,-14.085,0.0,0.0526,0.081,1.77e-05,0.0441,0.97,121.593,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
